U926S_XRFePAME_Site,U926S_XRFePAME_Hole,U926S_XRFePAME_Core,U926S_XRFePAME_Type,U926S_XRFePAME_Section,U926S_XRFePAME_Interval,U926S_XRFePAME_CSF,U926S_XRFePAME_CCSF,U926S_XRFePAME_FeArea,U926S_XRFePAME_AgeW17
U926,B,18,H,3,72,162.72,182.43,14926,6.3751
U926,B,18,H,3,74,162.74,182.45,16495,6.37609
U926,B,18,H,3,75,162.75,182.46,16832,6.37658
U926,B,18,H,3,78,162.78,182.49,18309,6.37805
U926,B,18,H,3,79,162.79,182.5,16715,6.37854
U926,B,18,H,3,82,162.82,182.53,17748,6.38002
U926,B,18,H,3,84,162.84,182.55,15390,6.381
U926,B,18,H,3,85,162.85,182.56,15349,6.38158
U926,B,18,H,3,88,162.88,182.59,12702,6.38333
U926,B,18,H,3,90,162.9,182.61,12507,6.3845
U926,B,18,H,3,93,162.93,182.64,10518,6.38625
U926,B,18,H,3,95,162.95,182.66,10265,6.38742
U926,B,18,H,3,96,162.96,182.67,10150,6.388
U926,B,18,H,3,99,162.99,182.7,10113,6.38975
U926,B,18,H,3,100,163,182.71,10915,6.39033
U926,B,18,H,3,102,163.02,182.73,10326,6.3915
U926,B,18,H,3,103,163.03,182.74,9363,6.39208
U926,B,18,H,3,106,163.06,182.77,12521,6.39383
U926,B,18,H,3,108,163.08,182.79,11638,6.395
U926,B,18,H,3,110,163.1,182.81,12609,6.39617
U926,B,18,H,3,113,163.13,182.84,17493,6.39792
U926,B,18,H,3,114,163.14,182.85,16856,6.3985
U926,B,18,H,3,116,163.16,182.87,20356,6.39967
U926,B,18,H,3,117,163.17,182.88,22118,6.40025
U926,B,18,H,3,120,163.2,182.91,24576,6.402
U926,B,18,H,3,121,163.21,182.92,17333,6.40256
U926,B,18,H,3,124,163.24,182.95,18460,6.40422
U926,B,18,H,3,125,163.25,182.96,22328,6.40478
U926,B,18,H,3,128,163.28,182.99,14562,6.40644
U926,B,18,H,3,129,163.29,183,21387,6.407
U926,B,18,H,3,133,163.33,183.04,15951,6.40922
U926,B,18,H,3,134,163.34,183.05,18685,6.40978
U926,B,18,H,3,137,163.37,183.08,18137,6.41144
U926,B,18,H,3,138,163.38,183.09,17968,6.412
U926,B,18,H,3,140,163.4,183.11,17276,6.41311
U926,B,18,H,3,142,163.42,183.13,15760,6.41422
U926,B,18,H,3,143,163.43,183.14,15883,6.41478
U926,B,18,H,3,144,163.44,183.15,14399,6.41533
U926,B,18,H,3,146,163.46,183.17,16700,6.41644
U926,B,18,H,3,148,163.48,183.19,18890,6.41755
U926,B,18,H,4,3,163.53,183.24,21280,6.42033
U926,B,18,H,4,4,163.54,183.25,23226,6.42089
U926,B,18,H,4,6,163.56,183.27,22331,6.422
U926,B,18,H,4,8,163.58,183.29,18893,6.42287
U926,B,18,H,4,9,163.59,183.3,20294,6.42331
U926,B,18,H,4,13,163.63,183.34,20035,6.42506
U926,B,18,H,4,14,163.64,183.35,19617,6.4255
U926,B,18,H,4,16,163.66,183.37,16371,6.42637
U926,B,18,H,4,18,163.68,183.39,17613,6.42725
U926,B,18,H,4,20,163.7,183.41,15627,6.42812
U926,B,18,H,4,22,163.72,183.43,13736,6.429
U926,B,18,H,4,23,163.73,183.44,13995,6.42944
U926,B,18,H,4,26,163.76,183.47,13644,6.43075
U926,B,18,H,4,28,163.78,183.49,13485,6.43162
U926,B,18,H,4,30,163.8,183.51,13291,6.4325
U926,B,18,H,4,33,163.83,183.54,13598,6.43381
U926,B,18,H,4,34,163.84,183.55,12940,6.43425
U926,B,18,H,4,36,163.86,183.57,14772,6.43512
U926,B,18,H,4,37,163.87,183.58,14471,6.43556
U926,B,18,H,4,40,163.9,183.61,16059,6.43687
U926,B,18,H,4,43,163.93,183.64,20295,6.43819
U926,B,18,H,4,44,163.94,183.65,19845,6.43862
U926,B,18,H,4,46,163.96,183.67,17741,6.4395
U926,B,18,H,4,48,163.98,183.69,20840,6.44037
U926,B,18,H,4,49,163.99,183.7,21794,6.44081
U926,B,18,H,4,52,164.02,183.73,25000,6.44212
U926,B,18,H,4,53,164.03,183.74,25509,6.44256
U926,B,18,H,4,57,164.07,183.78,23788,6.44455
U926,B,18,H,4,58,164.08,183.79,23153,6.44507
U926,B,18,H,4,60,164.1,183.81,22349,6.4461
U926,B,18,H,4,61,164.11,183.82,20334,6.44662
U926,B,18,H,4,64,164.14,183.85,17141,6.44817
U926,B,18,H,4,66,164.16,183.87,17567,6.44921
U926,B,18,H,4,69,164.19,183.9,15312,6.45076
U926,B,18,H,4,70,164.2,183.91,14578,6.45128
U926,B,18,H,4,73,164.23,183.94,14996,6.45283
U926,B,18,H,4,74,164.24,183.95,14997,6.45334
U926,B,18,H,4,75,164.25,183.96,15299,6.45386
U926,B,18,H,4,78,164.28,183.99,16385,6.45541
U926,B,18,H,4,80,164.3,184.01,17495,6.45645
U926,B,18,H,4,81,164.31,184.02,17869,6.45696
U926,B,18,H,4,84,164.34,184.05,17942,6.45867
U926,B,18,H,4,87,164.37,184.08,15654,6.46067
U926,B,18,H,4,88,164.38,184.09,13906,6.46133
U926,B,18,H,4,90,164.4,184.11,16543,6.46267
U926,B,18,H,4,92,164.42,184.13,14561,6.464
U926,B,18,H,4,95,164.45,184.16,13136,6.466
U926,B,18,H,4,96,164.46,184.17,13634,6.46667
U926,B,18,H,4,99,164.49,184.2,14834,6.46867
U926,B,18,H,4,100,164.5,184.21,14237,6.46933
U926,B,18,H,4,102,164.52,184.23,15012,6.47067
U926,B,18,H,4,107,164.57,184.28,18491,6.474
U926,B,18,H,4,108,164.58,184.29,18741,6.47467
U926,B,18,H,4,110,164.6,184.31,18699,6.476
U926,B,18,H,4,112,164.62,184.33,19215,6.47733
U926,B,18,H,4,113,164.63,184.34,21718,6.478
U926,B,18,H,4,116,164.66,184.37,22023,6.48
U926,B,18,H,4,118,164.68,184.39,22619,6.48092
U926,B,18,H,4,121,164.71,184.42,19953,6.4823
U926,B,18,H,4,122,164.72,184.43,18940,6.48276
U926,B,18,H,4,126,164.76,184.47,18186,6.48459
U926,B,18,H,4,128,164.78,184.49,15835,6.48551
U926,B,18,H,4,130,164.8,184.51,14509,6.48643
U926,B,18,H,4,133,164.83,184.54,12848,6.48781
U926,B,18,H,4,134,164.84,184.55,14024,6.48827
U926,B,18,H,4,139,164.89,184.6,19351,6.49057
U926,B,18,H,4,140,164.9,184.61,18799,6.49103
U926,B,18,H,4,142,164.92,184.63,19492,6.49195
U926,B,18,H,4,145,164.95,184.66,21006,6.49332
U926,B,18,H,4,146,164.96,184.67,21918,6.49378
U926,B,18,H,5,2,165.02,184.73,23453,6.49654
U926,B,18,H,5,6,165.06,184.77,22056,6.49876
U926,B,18,H,5,8,165.08,184.79,20799,6.49994
U926,B,18,H,5,10,165.1,184.81,16055,6.50112
U926,B,18,H,5,13,165.13,184.84,13006,6.50288
U926,B,18,H,5,14,165.14,184.85,13340,6.50347
U926,B,18,H,5,15,165.15,184.86,13614,6.50406
U926,B,18,H,5,18,165.18,184.89,13224,6.50582
U926,B,18,H,5,20,165.2,184.91,13365,6.507
U926,B,18,H,5,21,165.21,184.92,14171,6.50759
U926,B,18,H,5,24,165.24,184.95,14078,6.50935
U926,B,18,H,5,27,165.27,184.98,16059,6.51112
U926,B,18,H,5,28,165.28,184.99,16068,6.51171
U926,B,18,H,5,30,165.3,185.01,15954,6.51288
U926,B,18,H,5,31,165.31,185.02,15875,6.51347
U926,B,18,H,5,34,165.34,185.05,18526,6.51523
U926,B,18,H,5,36,165.36,185.07,17309,6.51641
U926,B,18,H,5,37,165.37,185.08,19216,6.517
U926,B,18,H,5,40,165.4,185.11,17861,6.51865
U926,B,18,H,5,43,165.43,185.14,15849,6.52031
U926,B,18,H,5,44,165.44,185.15,14880,6.52086
U926,B,18,H,5,45,165.45,185.16,13819,6.52141
U926,B,18,H,5,48,165.48,185.19,12291,6.52307
U926,B,18,H,5,50,165.5,185.21,13200,6.52417
U926,B,18,H,5,51,165.51,185.22,14107,6.52472
U926,B,18,H,5,54,165.54,185.25,13499,6.52638
U926,B,18,H,5,56,165.56,185.27,13939,6.52748
U926,B,18,H,5,58,165.58,185.29,14687,6.52859
U926,B,18,H,5,61,165.61,185.32,14126,6.53024
U926,B,18,H,5,63,165.63,185.34,14873,6.53134
U926,B,18,H,5,64,165.64,185.35,15438,6.5319
U926,B,18,H,5,67,165.67,185.38,16743,6.53353
U926,B,18,H,5,68,165.68,185.39,16499,6.53405
U926,B,18,H,5,70,165.7,185.41,16294,6.53511
U926,B,18,H,5,71,165.71,185.42,16024,6.53564
U926,B,18,H,5,74,165.74,185.45,14968,6.53722
U926,B,18,H,5,76,165.76,185.47,13707,6.53828
U926,B,18,H,5,77,165.77,185.48,13834,6.53881
U926,B,18,H,5,80,165.8,185.51,12896,6.54039
U926,B,18,H,5,83,165.83,185.54,13054,6.54197
U926,B,18,H,5,84,165.84,185.55,13381,6.5425
U926,B,18,H,5,87,165.87,185.58,14887,6.54408
U926,B,18,H,5,88,165.88,185.59,14473,6.54461
U926,B,18,H,5,91,165.91,185.62,14921,6.54619
U926,B,18,H,5,92,165.92,185.63,14884,6.54672
U926,B,18,H,5,94,165.94,185.65,16259,6.54778
U926,B,18,H,5,97,165.97,185.68,16898,6.54936
U926,B,18,H,5,98,165.98,185.69,15277,6.54989
U926,B,18,H,5,101,166.01,185.72,18695,6.55147
U926,B,18,H,5,102,166.02,185.73,19033,6.552
U926,B,18,H,5,104,166.04,185.75,17382,6.55298
U926,B,18,H,5,106,166.06,185.77,18625,6.55395
U926,B,18,H,5,108,166.08,185.79,15696,6.55493
U926,B,18,H,5,112,166.12,185.83,15135,6.55688
U926,B,18,H,5,114,166.14,185.85,13845,6.55786
U926,B,18,H,5,116,166.16,185.87,13758,6.55884
U926,B,18,H,5,118,166.18,185.89,13670,6.55981
U926,B,18,H,5,120,166.2,185.91,14197,6.56079
U926,B,18,H,5,122,166.22,185.93,13670,6.56177
U926,B,18,H,5,126,166.26,185.97,14334,6.56372
U926,B,18,H,5,128,166.28,185.99,15132,6.5647
U926,B,18,H,5,130,166.3,186.01,14900,6.56567
U926,B,18,H,5,133,166.33,186.04,17076,6.56714
U926,B,18,H,5,134,166.34,186.05,17807,6.56763
U926,B,18,H,5,135,166.35,186.06,18022,6.56812
U926,B,18,H,5,139,166.39,186.1,19174,6.57007
U926,B,18,H,5,140,166.4,186.11,20443,6.57056
U926,B,18,H,5,142,166.42,186.13,22504,6.57153
U926,B,18,H,5,144,166.44,186.15,22924,6.57251
U926,B,18,H,5,146,166.46,186.17,22958,6.57369
U926,B,18,H,5,148,166.48,186.19,21447,6.57506
U926,B,18,H,6,3,166.53,186.24,11499,6.5785
U926,B,18,H,6,4,166.54,186.25,10983,6.57919
U926,B,18,H,6,6,166.56,186.27,11001,6.58056
U926,B,18,H,6,8,166.58,186.29,10938,6.58194
U926,B,18,H,6,10,166.6,186.31,10739,6.58331
U926,B,18,H,6,12,166.62,186.33,11756,6.58469
U926,B,18,H,6,16,166.66,186.37,14665,6.58744
U926,B,18,H,6,18,166.68,186.39,14277,6.58881
U926,B,18,H,6,19,166.69,186.4,16822,6.5895
U926,B,18,H,6,22,166.72,186.43,19146,6.59156
U926,B,18,H,6,24,166.74,186.45,22186,6.59294
U926,C,18,H,4,80,167.3,186.46,24070,6.59363
U926,C,18,H,4,83,167.33,186.49,23096,6.5954
U926,C,18,H,4,84,167.34,186.5,22873,6.5958
U926,C,18,H,4,85,167.35,186.51,21525,6.5962
U926,C,18,H,4,88,167.38,186.54,13781,6.5974
U926,C,18,H,4,90,167.4,186.56,11386,6.5982
U926,C,18,H,4,92,167.42,186.58,12153,6.599
U926,C,18,H,4,95,167.45,186.61,9161,6.6002
U926,C,18,H,4,96,167.46,186.62,9363,6.6006
U926,C,18,H,4,99,167.49,186.65,9111,6.6018
U926,C,18,H,4,100,167.5,186.66,9725,6.6022
U926,C,18,H,4,102,167.52,186.68,8924,6.603
U926,C,18,H,4,106,167.56,186.72,9444,6.6046
U926,C,18,H,4,108,167.58,186.74,9830,6.6054
U926,C,18,H,4,110,167.6,186.76,9868,6.6062
U926,C,18,H,4,114,167.64,186.8,12173,6.6078
U926,C,18,H,4,115,167.65,186.81,11988,6.6082
U926,C,18,H,4,117,167.67,186.83,13177,6.609
U926,C,18,H,4,120,167.7,186.86,14086,6.6102
U926,C,18,H,4,123,167.73,186.89,15484,6.6114
U926,C,18,H,4,124,167.74,186.9,13654,6.6118
U926,C,18,H,4,127,167.77,186.93,19292,6.613
U926,C,18,H,4,129,167.79,186.95,19390,6.6138
U926,C,18,H,4,130,167.8,186.96,19000,6.6142
U926,C,18,H,4,132,167.82,186.98,16133,6.615
U926,C,18,H,4,133,167.83,186.99,14421,6.61545
U926,C,18,H,4,135,167.85,187.01,14558,6.61635
U926,C,18,H,4,138,167.88,187.04,12219,6.6177
U926,C,18,H,4,139,167.89,187.05,9670,6.61814
U926,C,18,H,4,142,167.92,187.08,10158,6.61949
U926,C,18,H,4,145,167.95,187.11,10825,6.62084
U926,C,18,H,4,146,167.96,187.12,9496,6.62129
U926,C,18,H,4,148,167.98,187.14,10037,6.62219
U926,C,18,H,5,3,168.03,187.19,9399,6.62443
U926,C,18,H,5,5,168.05,187.21,9266,6.62533
U926,C,18,H,5,6,168.06,187.22,9263,6.62578
U926,C,18,H,5,11,168.11,187.27,10574,6.62803
U926,C,18,H,5,12,168.12,187.28,10683,6.62848
U926,C,18,H,5,14,168.14,187.3,10475,6.62938
U926,C,18,H,5,17,168.17,187.33,10556,6.63072
U926,C,18,H,5,20,168.2,187.36,11526,6.63207
U926,C,18,H,5,22,168.22,187.38,11078,6.63297
U926,C,18,H,5,23,168.23,187.39,10978,6.63342
U926,C,18,H,5,25,168.25,187.41,11928,6.63432
U926,C,18,H,5,29,168.29,187.45,11453,6.63612
U926,C,18,H,5,30,168.3,187.46,12384,6.63657
U926,C,18,H,5,32,168.32,187.48,12931,6.63746
U926,C,18,H,5,34,168.34,187.5,13707,6.63836
U926,C,18,H,5,37,168.37,187.53,13790,6.63971
U926,C,18,H,5,38,168.38,187.54,15257,6.64016
U926,C,18,H,5,40,168.4,187.56,15422,6.64106
U926,C,18,H,5,43,168.43,187.59,15980,6.64241
U926,C,18,H,5,44,168.44,187.6,16101,6.64286
U926,C,18,H,5,46,168.46,187.62,14475,6.64375
U926,C,18,H,5,48,168.48,187.64,15114,6.64465
U926,C,18,H,5,50,168.5,187.66,16951,6.64555
U926,C,18,H,5,52,168.52,187.68,18050,6.64644
U926,C,18,H,5,54,168.54,187.7,17633,6.64733
U926,C,18,H,5,56,168.56,187.72,17574,6.64821
U926,C,18,H,5,58,168.58,187.74,16675,6.64909
U926,C,18,H,5,60,168.6,187.76,17811,6.64998
U926,C,18,H,5,62,168.62,187.78,14727,6.65086
U926,C,18,H,5,65,168.65,187.81,13243,6.65219
U926,C,18,H,5,66,168.66,187.82,12683,6.65263
U926,C,18,H,5,68,168.68,187.84,12242,6.65351
U926,C,18,H,5,70,168.7,187.86,13146,6.6544
U926,C,18,H,5,72,168.72,187.88,14011,6.65528
U926,C,18,H,5,74,168.74,187.9,13637,6.65616
U926,C,18,H,5,76,168.76,187.92,14547,6.65705
U926,C,18,H,5,78,168.78,187.94,16270,6.65793
U926,C,18,H,5,80,168.8,187.96,15644,6.65881
U926,C,18,H,5,82,168.82,187.98,16082,6.6597
U926,C,18,H,5,84,168.84,188,17717,6.66058
U926,C,18,H,5,86,168.86,188.02,18081,6.66147
U926,C,18,H,5,87,168.87,188.03,16406,6.66191
U926,C,18,H,5,90,168.9,188.06,17894,6.66323
U926,C,18,H,5,91,168.91,188.07,12381,6.66367
U926,C,18,H,5,94,168.94,188.1,22633,6.665
U926,C,18,H,5,96,168.96,188.12,20591,6.66598
U926,C,18,H,5,98,168.98,188.14,21855,6.66696
U926,C,18,H,5,100,169,188.16,19336,6.66794
U926,C,18,H,5,102,169.02,188.18,18953,6.66892
U926,C,18,H,5,104,169.04,188.2,11566,6.66989
U926,C,18,H,5,105,169.05,188.21,11791,6.67038
U926,C,18,H,5,108,169.08,188.24,9840,6.67185
U926,C,18,H,5,111,169.11,188.27,8440,6.67332
U926,C,18,H,5,112,169.12,188.28,8562,6.67381
U926,C,18,H,5,113,169.13,188.29,9243,6.6743
U926,C,18,H,5,116,169.16,188.32,8335,6.67577
U926,C,18,H,5,118,169.18,188.34,7858,6.67674
U926,C,18,H,5,119,169.19,188.35,8171,6.67723
U926,C,18,H,5,122,169.22,188.38,9608,6.6787
U926,C,18,H,5,124,169.24,188.4,12442,6.67968
U926,C,18,H,5,127,169.27,188.43,13907,6.68115
U926,C,18,H,5,129,169.29,188.45,17909,6.68213
U926,C,18,H,5,130,169.3,188.46,18179,6.68262
U926,C,18,H,5,132,169.32,188.48,19200,6.6836
U926,C,18,H,5,134,169.34,188.5,18179,6.68457
U926,C,18,H,5,135,169.35,188.51,20357,6.68506
U926,C,18,H,5,138,169.38,188.54,26471,6.68653
U926,C,18,H,5,140,169.4,188.56,29818,6.68751
U926,C,18,H,5,142,169.42,188.58,30869,6.68857
U926,C,18,H,5,144,169.44,188.6,28961,6.68971
U926,C,18,H,5,146,169.46,188.62,30225,6.69086
U926,C,18,H,5,148,169.48,188.64,27596,6.692
U926,C,18,H,6,2,169.52,188.68,20977,6.69429
U926,C,18,H,6,5,169.55,188.71,14927,6.696
U926,C,18,H,6,6,169.56,188.72,14293,6.69657
U926,C,18,H,6,9,169.59,188.75,14630,6.69829
U926,C,18,H,6,10,169.6,188.76,15309,6.69886
U926,C,18,H,6,13,169.63,188.79,16132,6.70057
U926,C,18,H,6,14,169.64,188.8,15787,6.70114
U926,C,18,H,6,15,169.65,188.81,16739,6.70171
U926,C,18,H,6,18,169.68,188.84,17995,6.70343
U926,C,18,H,6,21,169.71,188.87,18855,6.70514
U926,C,18,H,6,22,169.72,188.88,19571,6.70571
U926,C,18,H,6,24,169.74,188.9,23960,6.70686
U926,C,18,H,6,26,169.76,188.92,26440,6.708
U926,C,18,H,6,29,169.79,188.95,21909,6.7105
U926,C,18,H,6,30,169.8,188.96,21009,6.71133
U926,C,18,H,6,32,169.82,188.98,18504,6.713
U926,C,18,H,6,34,169.84,189,15456,6.71467
U926,C,18,H,6,36,169.86,189.02,13861,6.71633
U926,C,18,H,6,38,169.88,189.04,12661,6.718
U926,C,18,H,6,39,169.89,189.05,14446,6.71883
U926,C,18,H,6,42,169.92,189.08,12885,6.72133
U926,C,18,H,6,44,169.94,189.1,13604,6.723
U926,C,18,H,6,46,169.96,189.12,14569,6.72467
U926,C,18,H,6,48,169.98,189.14,17328,6.72633
U926,C,18,H,6,50,170,189.16,15992,6.728
U926,C,18,H,6,52,170.02,189.18,16308,6.72967
U926,C,18,H,6,54,170.04,189.2,16316,6.73133
U926,C,18,H,6,57,170.07,189.23,15729,6.73383
U926,C,18,H,6,59,170.09,189.25,18585,6.7355
U926,C,18,H,6,60,170.1,189.26,18956,6.73633
U926,C,18,H,6,62,170.12,189.28,17604,6.738
U926,C,18,H,6,64,170.14,189.3,14973,6.74032
U926,C,18,H,6,66,170.16,189.32,13582,6.74263
U926,C,18,H,6,67,170.17,189.33,13331,6.74379
U926,C,18,H,6,70,170.2,189.36,14862,6.74726
U926,C,18,H,6,73,170.23,189.39,17177,6.75074
U926,C,18,H,6,74,170.24,189.4,21304,6.7519
U926,C,18,H,6,76,170.26,189.42,14984,6.75421
U926,C,18,H,6,79,170.29,189.45,21594,6.75768
U926,C,18,H,6,80,170.3,189.46,19215,6.75884
U926,C,18,H,6,82,170.32,189.48,18844,6.76059
U926,C,18,H,6,84,170.34,189.5,16717,6.76176
U926,C,18,H,6,86,170.36,189.52,15072,6.76294
U926,C,18,H,6,88,170.38,189.54,13206,6.76412
U926,C,18,H,6,91,170.41,189.57,11696,6.76588
U926,C,18,H,6,92,170.42,189.58,11077,6.76647
U926,C,18,H,6,94,170.44,189.6,11589,6.76765
U926,C,18,H,6,96,170.46,189.62,11230,6.76882
U926,C,18,H,6,98,170.48,189.64,11740,6.77
U926,C,18,H,6,99,170.49,189.65,11945,6.77059
U926,C,18,H,6,102,170.52,189.68,13352,6.77235
U926,C,18,H,6,104,170.54,189.7,16057,6.77353
U926,C,18,H,6,106,170.56,189.72,17711,6.77471
U926,C,18,H,6,108,170.58,189.74,22923,6.77588
U926,C,18,H,6,111,170.61,189.77,27999,6.77765
U926,C,18,H,6,112,170.62,189.78,29531,6.77824
U926,C,18,H,6,114,170.64,189.8,26366,6.77941
U926,C,18,H,6,116,170.66,189.82,27010,6.78082
U926,C,18,H,6,118,170.68,189.84,21214,6.78244
U926,B,19,H,1,36,168.86,189.87,19750,6.78489
U926,B,19,H,1,38,168.88,189.89,13633,6.78652
U926,B,19,H,1,40,168.9,189.91,11826,6.78815
U926,B,19,H,1,42,168.92,189.93,11621,6.78978
U926,B,19,H,1,45,168.95,189.96,12487,6.79222
U926,B,19,H,1,46,168.96,189.97,14263,6.79304
U926,B,19,H,1,48,168.98,189.99,13966,6.79467
U926,B,19,H,1,49,168.99,190,15334,6.79548
U926,B,19,H,1,53,169.03,190.04,16162,6.79874
U926,B,19,H,1,54,169.04,190.05,18170,6.79955
U926,B,19,H,1,56,169.06,190.07,17778,6.80118
U926,B,19,H,1,58,169.08,190.09,18249,6.80249
U926,B,19,H,1,60,169.1,190.11,16333,6.80346
U926,B,19,H,1,62,169.12,190.13,17497,6.80443
U926,B,19,H,1,64,169.14,190.15,18082,6.8054
U926,B,19,H,1,67,169.17,190.18,14668,6.80686
U926,B,19,H,1,68,169.18,190.19,15074,6.80734
U926,B,19,H,1,70,169.2,190.21,13824,6.80831
U926,B,19,H,1,72,169.22,190.23,13851,6.80929
U926,B,19,H,1,75,169.25,190.26,13214,6.81074
U926,B,19,H,1,76,169.26,190.27,13098,6.81123
U926,B,19,H,1,78,169.28,190.29,12444,6.8122
U926,B,19,H,1,80,169.3,190.31,13005,6.81317
U926,B,19,H,1,82,169.32,190.33,13804,6.81414
U926,B,19,H,1,84,169.34,190.35,13846,6.81511
U926,B,19,H,1,85,169.35,190.36,14342,6.8156
U926,B,19,H,1,88,169.38,190.39,16670,6.81706
U926,B,19,H,1,90,169.4,190.41,17715,6.81803
U926,B,19,H,1,92,169.42,190.43,18795,6.819
U926,B,19,H,1,94,169.44,190.45,19002,6.81997
U926,B,19,H,1,96,169.46,190.47,15388,6.82094
U926,B,19,H,1,98,169.48,190.49,14355,6.82191
U926,B,19,H,1,100,169.5,190.51,11838,6.82288
U926,B,19,H,1,103,169.53,190.54,11737,6.82433
U926,B,19,H,1,104,169.54,190.55,12572,6.82482
U926,B,19,H,1,106,169.56,190.57,12994,6.82579
U926,B,19,H,1,108,169.58,190.59,11425,6.82676
U926,B,19,H,1,111,169.61,190.62,12595,6.82821
U926,B,19,H,1,112,169.62,190.63,12881,6.8287
U926,B,19,H,1,114,169.64,190.65,12684,6.82967
U926,B,19,H,1,116,169.66,190.67,13598,6.83064
U926,B,19,H,1,117,169.67,190.68,15466,6.83112
U926,B,19,H,1,120,169.7,190.71,14277,6.83258
U926,B,19,H,1,122,169.72,190.73,13501,6.83355
U926,B,19,H,1,124,169.74,190.75,14503,6.83452
U926,B,19,H,1,126,169.76,190.77,14305,6.83548
U926,B,19,H,1,128,169.78,190.79,13187,6.83643
U926,B,19,H,1,130,169.8,190.81,12122,6.83739
U926,B,19,H,1,132,169.82,190.83,10726,6.83835
U926,B,19,H,1,134,169.84,190.85,10284,6.8393
U926,B,19,H,1,136,169.86,190.87,9861,6.84026
U926,B,19,H,1,137,169.87,190.88,11653,6.84074
U926,B,19,H,1,140,169.9,190.91,9189,6.84217
U926,B,19,H,1,142,169.92,190.93,9129,6.84313
U926,B,19,H,1,144,169.94,190.95,9334,6.84409
U926,B,19,H,1,146,169.96,190.97,11097,6.84504
U926,B,19,H,1,148,169.98,190.99,11290,6.846
U926,B,19,H,2,2,170.02,191.03,11987,6.84791
U926,B,19,H,2,4,170.04,191.05,11580,6.84887
U926,B,19,H,2,6,170.06,191.07,12557,6.84983
U926,B,19,H,2,7,170.07,191.08,12542,6.8503
U926,B,19,H,2,10,170.1,191.11,10247,6.85174
U926,B,19,H,2,11,170.11,191.12,10035,6.85222
U926,B,19,H,2,14,170.14,191.15,14461,6.85365
U926,B,19,H,2,16,170.16,191.17,14940,6.85461
U926,B,19,H,2,18,170.18,191.19,22556,6.85556
U926,B,19,H,2,19,170.19,191.2,23409,6.85604
U926,B,19,H,2,22,170.22,191.23,22350,6.8579
U926,B,19,H,2,24,170.24,191.25,19266,6.85971
U926,B,19,H,2,26,170.26,191.27,23028,6.86152
U926,B,19,H,2,27,170.27,191.28,21980,6.86243
U926,B,19,H,2,30,170.3,191.31,20911,6.86514
U926,B,19,H,2,33,170.33,191.34,20834,6.86786
U926,B,19,H,2,34,170.34,191.35,20669,6.86876
U926,B,19,H,2,35,170.35,191.36,21298,6.86967
U926,B,19,H,2,38,170.38,191.39,21030,6.87238
U926,B,19,H,2,40,170.4,191.41,22265,6.87419
U926,B,19,H,2,42,170.42,191.43,20295,6.876
U926,B,19,H,2,43,170.43,191.44,19118,6.87661
U926,B,19,H,2,45,170.45,191.46,18184,6.87784
U926,B,19,H,2,48,170.48,191.49,14687,6.87968
U926,B,19,H,2,50,170.5,191.51,13097,6.88091
U926,B,19,H,2,53,170.53,191.54,12449,6.88275
U926,B,19,H,2,54,170.54,191.55,11662,6.88336
U926,B,19,H,2,57,170.57,191.58,13841,6.8852
U926,B,19,H,2,58,170.58,191.59,13290,6.88582
U926,B,19,H,2,59,170.59,191.6,12405,6.88643
U926,B,19,H,2,62,170.62,191.63,12935,6.88827
U926,B,19,H,2,64,170.64,191.65,13990,6.8895
U926,B,19,H,2,66,170.66,191.67,13370,6.89073
U926,B,19,H,2,67,170.67,191.68,13386,6.89134
U926,B,19,H,2,70,170.7,191.71,13382,6.89318
U926,B,19,H,2,73,170.73,191.74,14157,6.89502
U926,B,19,H,2,75,170.75,191.76,16764,6.89625
U926,B,19,H,2,76,170.76,191.77,16830,6.89686
U926,B,19,H,2,78,170.78,191.79,17387,6.89809
U926,B,19,H,2,81,170.81,191.82,16920,6.89993
U926,B,19,H,2,82,170.82,191.83,16777,6.90055
U926,B,19,H,2,84,170.84,191.85,16000,6.90177
U926,B,19,H,2,87,170.87,191.88,16324,6.90361
U926,B,19,H,2,88,170.88,191.89,17891,6.90423
U926,B,19,H,2,90,170.9,191.91,18229,6.90545
U926,B,19,H,2,92,170.92,191.93,18945,6.90668
U926,B,19,H,2,94,170.94,191.95,19056,6.90791
U926,B,19,H,2,95,170.95,191.96,19674,6.90852
U926,B,19,H,2,98,170.98,191.99,16633,6.91036
U926,B,19,H,2,100,171,192.01,17155,6.91159
U926,B,19,H,2,103,171.03,192.04,15413,6.91343
U926,B,19,H,2,104,171.04,192.05,15689,6.91404
U926,B,19,H,2,108,171.08,192.09,15313,6.9165
U926,B,19,H,2,110,171.1,192.11,15100,6.91773
U926,B,19,H,2,113,171.13,192.14,14073,6.91957
U926,B,19,H,2,114,171.14,192.15,14188,6.92018
U926,B,19,H,2,116,171.16,192.17,14601,6.92141
U926,B,19,H,2,118,171.18,192.19,14174,6.92264
U926,B,19,H,2,119,171.19,192.2,14172,6.92325
U926,B,19,H,2,122,171.22,192.23,16428,6.92509
U926,B,19,H,2,123,171.23,192.24,17242,6.9257
U926,B,19,H,2,126,171.26,192.27,21599,6.92754
U926,B,19,H,2,129,171.29,192.3,24681,6.92939
U926,B,19,H,2,130,171.3,192.31,23948,6.93
U926,B,19,H,2,133,171.33,192.34,23281,6.93171
U926,B,19,H,2,134,171.34,192.35,19576,6.93229
