U926S_RSC_Site,U926S_RSC_Hole,U926S_RSC_Core,U926S_RSC_Type,U926S_RSC_Section,U926S_RSC_Interval,U926S_RSC_CSF,U926S_RSC_CCSF,U926S_RSC_LStar,U926S_RSC_AStar,U926S_RSC_BStar
U926,A,25,H,2,55,224.55,246.92,54.19,9.86,21.99
U926,A,25,H,2,60,224.6,246.97,59.43,5.77,17.54
U926,A,25,H,2,65,224.65,247.02,62.92,4.22,18.42
U926,A,25,H,2,70,224.7,247.07,59.09,3.77,17.15
U926,A,25,H,2,75,224.75,247.12,58.21,7.71,20.19
U926,A,25,H,2,80,224.8,247.17,53.17,11.6,22.34
U926,A,25,H,2,85,224.85,247.22,62.8,4.67,18.88
U926,A,25,H,2,90,224.9,247.27,62.13,4.33,18.41
U926,A,25,H,2,95,224.95,247.32,57.67,8.84,21.04
U926,A,25,H,2,100,225,247.37,55.37,9.37,19.69
U926,A,25,H,2,105,225.05,247.42,50.38,12.53,19.69
U926,A,25,H,2,110,225.1,247.47,55.51,9.48,19.39
U926,A,25,H,2,115,225.15,247.52,58.26,6.44,17.78
U926,A,25,H,2,120,225.2,247.57,66.87,0.35,13.2
U926,A,25,H,2,125,225.25,247.62,64.91,2.44,16.91
U926,A,25,H,2,130,225.3,247.67,64.44,3.01,17.52
U926,A,25,H,2,135,225.35,247.72,61.8,3.8,19.28
U926,A,25,H,2,140,225.4,247.77,62.08,3.62,19.3
U926,A,25,H,2,145,225.45,247.82,62.62,3.12,19.15
U926,A,25,H,3,5,225.55,247.92,63.34,4.21,19.25
U926,A,25,H,3,10,225.6,247.97,60.89,5.64,20.18
U926,A,25,H,3,15,225.65,248.02,60.69,6.28,20.06
U926,A,25,H,3,20,225.7,248.07,64.62,4.09,18.93
U926,A,25,H,3,25,225.75,248.12,65.24,3.4,17.3
U926,A,25,H,3,30,225.8,248.17,65.81,4.4,19.2
U926,A,25,H,3,35,225.85,248.22,64.02,3.88,17.72
U926,A,25,H,3,40,225.9,248.27,55.25,10.61,20.59
U926,A,25,H,3,45,225.95,248.32,56.91,9.85,19.68
U926,A,25,H,3,50,226,248.37,58.09,8.95,21.68
U926,A,25,H,3,55,226.05,248.42,64.37,4.92,18.51
U926,A,25,H,3,60,226.1,248.47,65.79,2.04,14.23
U926,A,25,H,3,65,226.15,248.52,62.26,6.1,18.76
U926,A,25,H,3,70,226.2,248.57,61,7.63,19.73
U926,A,25,H,3,75,226.25,248.62,69.38,1.76,15.08
U926,A,25,H,3,80,226.3,248.67,60.35,7.28,19.73
U926,A,25,H,3,85,226.35,248.72,61.32,5.1,18.49
U926,A,25,H,3,90,226.4,248.77,50.87,11.71,20.18
U926,A,25,H,3,95,226.45,248.82,49.91,12.78,18.3
U926,A,25,H,3,100,226.5,248.87,51.77,11.44,20.53
U926,A,25,H,3,105,226.55,248.92,62.72,3.7,17.87
U926,A,25,H,3,110,226.6,248.97,62.69,3.99,17.88
U926,A,25,H,3,115,226.65,249.02,62.4,3.54,17.72
U926,A,25,H,3,120,226.7,249.07,64.58,2.67,16.72
U926,A,25,H,3,125,226.75,249.12,66.36,1.01,15.62
U926,A,25,H,3,130,226.8,249.17,64.88,2.66,17.3
U926,A,25,H,3,135,226.85,249.22,62.86,3.96,18.27
U926,A,25,H,3,140,226.9,249.27,62.41,4.86,19.28
U926,A,25,H,3,145,226.95,249.32,60.89,5.14,19.7
U926,A,25,H,4,5,227.05,249.42,60.3,5.62,18.33
U926,A,25,H,4,10,227.1,249.47,52.26,11.79,23.45
U926,A,25,H,4,15,227.15,249.52,56.63,9.23,21.18
U926,A,25,H,4,20,227.2,249.57,59.97,5.68,19.97
U926,A,25,H,4,25,227.25,249.62,58.1,6.81,22.06
U926,A,25,H,4,30,227.3,249.67,56.71,6.46,20.13
U926,A,25,H,4,35,227.35,249.72,52.99,10.27,21.03
U926,A,25,H,4,40,227.4,249.77,55.41,7.57,20.98
U926,A,25,H,4,45,227.45,249.82,58.37,5.8,19.4
U926,A,25,H,4,50,227.5,249.87,57.96,4.1,17.96
U926,A,25,H,4,55,227.55,249.92,46.08,11.16,17.76
U926,A,25,H,4,60,227.6,249.97,54.6,9.3,20.12
U926,A,25,H,4,65,227.65,250.02,63.06,2.78,17.5
U926,A,25,H,4,70,227.7,250.07,64.48,0.46,14.88
U926,A,25,H,4,75,227.75,250.12,59.63,3.37,18.22
U926,A,25,H,4,80,227.8,250.17,59.19,2.72,17.89
U926,A,25,H,4,85,227.85,250.22,59.42,2.25,17.01
U926,A,25,H,4,90,227.9,250.27,59.51,3.36,17.1
U926,A,25,H,4,95,227.95,250.32,58.61,5.03,18.71
U926,A,25,H,4,100,228,250.37,54.23,8.28,21.46
U926,A,25,H,4,105,228.05,250.42,62.34,2.02,17.03
U926,A,25,H,4,110,228.1,250.47,61.28,1.5,17.51
U926,A,25,H,4,115,228.15,250.52,59,3.48,18.42
U926,A,25,H,4,120,228.2,250.57,59.24,2.37,17.55
U926,A,25,H,4,125,228.25,250.62,58.02,3.4,18.05
U926,A,25,H,4,130,228.3,250.67,56.08,6.16,18.47
U926,A,25,H,4,135,228.35,250.72,49.26,9.78,17.54
U926,A,25,H,4,140,228.4,250.77,47.08,10.59,17.48
U926,A,25,H,4,145,228.45,250.82,51.69,10.61,18.27
U926,A,25,H,5,5,228.55,250.92,65.57,0.47,15.51
U926,A,25,H,5,10,228.6,250.97,63.43,1.68,17.57
U926,A,25,H,5,15,228.65,251.02,62.81,1.39,17.3
U926,A,25,H,5,20,228.7,251.07,61.26,1.75,17.68
U926,A,25,H,5,25,228.75,251.12,61.41,1.94,17.54
U926,A,25,H,5,30,228.8,251.17,58.42,3.21,18.2
U926,A,25,H,5,35,228.85,251.22,59.14,2.67,17.97
U926,A,25,H,5,40,228.9,251.27,59.37,2.85,18.41
U926,A,25,H,5,45,228.95,251.32,54.85,4.83,18.56
U926,A,25,H,5,50,229,251.37,58.68,3.22,18.2
U926,A,25,H,5,55,229.05,251.42,58.98,2.73,17.88
U926,A,25,H,5,60,229.1,251.47,57.04,3.18,17.88
U926,A,25,H,5,65,229.15,251.52,58.44,2.96,18.47
U926,A,25,H,5,70,229.2,251.57,63.93,-1.4,12.51
U926,A,25,H,5,75,229.25,251.62,58.85,2.12,17.66
U926,A,25,H,5,80,229.3,251.67,53.64,5.89,17.83
U926,A,25,H,5,85,229.35,251.72,51.47,7.17,16.52
U926,A,25,H,5,90,229.4,251.77,48.94,10.77,17.02
U926,A,25,H,5,95,229.45,251.82,58.83,4.79,17.96
U926,A,25,H,5,100,229.5,251.87,57.86,2.65,17.56
U926,A,25,H,5,105,229.55,251.92,49.15,7.82,15.6
U926,A,25,H,5,110,229.6,251.97,50.63,7.91,17.26
U926,A,25,H,5,115,229.65,252.02,58.18,3.26,19.56
U926,A,25,H,5,120,229.7,252.07,57.9,1.77,18.7
U926,A,25,H,5,125,229.75,252.12,50.7,7.49,16.71
U926,A,25,H,5,130,229.8,252.17,52.76,3.83,12.45
U926,A,25,H,5,135,229.85,252.22,45.78,9.39,13.04
U926,A,25,H,5,140,229.9,252.27,54.88,0.78,11.49
U926,A,25,H,5,145,229.95,252.32,66.94,-3.95,5.74
U926,A,25,H,6,5,230.05,252.42,61.89,-1.25,12.65
U926,A,25,H,6,10,230.1,252.47,63.28,-2.25,11.58
U926,A,25,H,6,15,230.15,252.52,62.61,-3.09,7.99
U926,A,25,H,6,20,230.2,252.57,61.68,-2.78,8.54
U926,A,25,H,6,25,230.25,252.62,59.18,-0.32,14.38
U926,A,25,H,6,30,230.3,252.67,58.08,-0.3,13.05
U926,A,25,H,6,35,230.35,252.72,57.57,-0.17,13.08
U926,A,25,H,6,40,230.4,252.77,55.47,4.24,15.85
U926,A,25,H,6,45,230.45,252.82,55.48,3.69,14.56
U926,A,25,H,6,50,230.5,252.87,52.95,6.45,15.16
U926,A,25,H,6,55,230.55,252.92,65.61,-1.01,8.58
U926,A,25,H,6,60,230.6,252.97,66.58,-2.1,3.66
U926,A,25,H,6,65,230.65,253.02,63.64,-0.65,6.57
U926,A,25,H,6,70,230.7,253.07,50.05,8.22,15.43
U926,A,25,H,6,75,230.75,253.12,56.5,6.17,16.07
U926,A,25,H,6,80,230.8,253.17,56.91,2.94,13.24
U926,A,25,H,6,85,230.85,253.22,48.91,8.29,14.13
U926,A,25,H,6,90,230.9,253.27,50.91,7.92,15.01
U926,A,25,H,6,95,230.95,253.32,61.68,-0.03,13.42
U926,A,25,H,6,100,231,253.37,54.76,1.42,13.54
U926,A,25,H,6,105,231.05,253.42,50.98,3.55,13.74
U926,A,25,H,6,110,231.1,253.47,56.95,0.97,14.15
U926,A,25,H,6,115,231.15,253.52,62.27,-2.27,9.85
U926,A,25,H,6,120,231.2,253.57,52.83,-0.27,11.61
U926,A,25,H,6,125,231.25,253.62,60.6,-1.08,12.17
U926,A,25,H,6,130,231.3,253.67,60.35,-1.36,10.84
U926,A,25,H,6,135,231.35,253.72,63.62,-2.22,9.97
U926,A,25,H,6,140,231.4,253.77,65.34,-2.67,9.72
U926,A,25,H,6,145,231.45,253.82,61.63,-1.09,12.05
U926,A,25,H,7,5,231.55,253.92,50.42,7.41,13.11
U926,A,25,H,7,10,231.6,253.97,61.28,0,12.71
U926,A,25,H,7,15,231.65,254.02,58.7,1.56,13.88
U926,A,25,H,7,20,231.7,254.07,51.27,6.03,14.1
U926,A,25,H,7,25,231.75,254.12,61.95,-0.02,10.57
U926,A,25,H,7,30,231.8,254.17,68.98,-3.83,4.24
U926,A,25,H,7,35,231.85,254.22,52.39,5.15,14.42
U926,C,25,H,6,140,237.4,254.27,53.29,7.08,7.08
U926,C,25,H,6,145,237.45,254.32,56.77,4.12,6.12
U926,C,25,H,7,5,237.55,254.42,65.21,-1.6,5.46
U926,C,25,H,7,10,237.6,254.47,62.61,-1,4.54
U926,C,25,H,7,15,237.65,254.52,54.43,0.78,5.11
U926,C,25,H,7,20,237.7,254.57,57.68,0.15,5.84
U926,C,25,H,7,25,237.75,254.62,58.5,0.38,6.9
U926,C,25,H,7,30,237.8,254.67,62.03,-0.69,5.72
U926,C,25,H,7,35,237.85,254.72,65.91,-1.36,7.1
U926,C,25,H,7,40,237.9,254.77,64.25,-1.32,6.2
U926,C,25,H,7,45,237.95,254.82,63.87,-0.91,7.12
U926,C,25,H,7,50,238,254.87,62.85,-0.45,7.61
U926,C,25,H,7,55,238.05,254.92,61.75,0.21,8.29
U926,C,25,H,7,60,238.1,254.97,59.3,0.79,8.55
U926,C,25,H,7,65,238.15,255.02,59.61,1.05,8.64
U926,C,25,H,7,70,238.2,255.07,61.45,0.68,10.33
U926,C,25,H,7,75,238.25,255.12,61.35,0.17,8.54
U926,C,26,H,1,10,238.1,255.31,56.3,4.29,8.39
U926,C,26,H,1,15,238.15,255.36,57.6,3.74,7.53
U926,C,26,H,1,20,238.2,255.41,63.36,0.22,7.67
U926,C,26,H,1,25,238.25,255.46,60.08,1.16,7.25
U926,C,26,H,1,30,238.3,255.51,56.96,3.04,7.12
U926,C,26,H,1,35,238.35,255.56,62.21,-0.11,7.18
U926,C,26,H,1,40,238.4,255.61,63.82,-0.94,6.57
U926,C,26,H,1,45,238.45,255.66,60.97,0.8,8.38
U926,C,26,H,1,50,238.5,255.71,62.72,-1.32,4.5
U926,C,26,H,1,55,238.55,255.76,50,3.53,2.66
U926,C,26,H,1,60,238.6,255.81,63.22,-0.73,5.69
U926,C,26,H,1,65,238.65,255.86,70.72,-2.44,6.02
U926,C,26,H,1,70,238.7,255.91,71.37,-2.73,5
U926,C,26,H,1,75,238.75,255.96,69.78,-2.51,4.67
U926,C,26,H,1,80,238.8,256.01,67.25,-2.13,7.2
U926,C,26,H,1,85,238.85,256.06,62,-0.4,8.63
U926,C,26,H,1,90,238.9,256.11,61.32,-0.62,7.17
U926,C,26,H,1,95,238.95,256.16,64.48,-1.04,7.89
U926,C,26,H,1,100,239,256.21,67.78,-1.79,5.72
U926,C,26,H,1,105,239.05,256.26,68.65,-1.89,5.6
U926,C,26,H,1,110,239.1,256.31,66.21,-1.35,5.46
U926,C,26,H,1,115,239.15,256.36,60.11,0.68,6.61
U926,C,26,H,1,120,239.2,256.41,65.99,-1.32,4.78
U926,C,26,H,1,125,239.25,256.46,69.77,-1.91,5.57
U926,C,26,H,1,130,239.3,256.51,69.73,-1.86,3.1
U926,C,26,H,1,135,239.35,256.56,62.24,0.79,7.01
U926,C,26,H,1,140,239.4,256.61,54.65,4.81,6.75
U926,C,26,H,1,145,239.45,256.66,51.88,6.86,6.2
U926,C,26,H,1,150,239.5,256.71,57.36,2.84,7.22
U926,C,26,H,2,5,239.55,256.76,59.97,1.75,7.76
U926,C,26,H,2,10,239.6,256.81,53.45,4.51,5.59
U926,C,26,H,2,15,239.65,256.86,58.65,2.59,5.93
U926,C,26,H,2,20,239.7,256.91,68.08,-1.26,5.37
U926,C,26,H,2,25,239.75,256.96,70.75,-1.74,5.15
U926,C,26,H,2,30,239.8,257.01,72.77,-2.33,4.04
U926,C,26,H,2,35,239.85,257.06,68.93,-1.57,5.17
U926,C,26,H,2,40,239.9,257.11,65.07,-0.38,4.83
U926,C,26,H,2,45,239.95,257.16,63.41,0.37,5.24
U926,C,26,H,2,50,240,257.21,65.35,-0.63,4.37
U926,C,26,H,2,55,240.05,257.26,71.19,-2.93,2.48
U926,C,26,H,2,60,240.1,257.31,71.29,-2.79,3.15
U926,C,26,H,2,65,240.15,257.36,70.42,-3.12,2.95
U926,C,26,H,2,70,240.2,257.41,68.94,-2.84,3.78
U926,C,26,H,2,75,240.25,257.46,66.02,-2.26,5.13
U926,C,26,H,2,80,240.3,257.51,67.01,-2.06,5.39
U926,C,26,H,2,85,240.35,257.56,65.16,-1.18,5.76
U926,C,26,H,2,90,240.4,257.61,58.32,2.05,5.82
U926,C,26,H,2,95,240.45,257.66,53.98,4.87,6.01
U926,C,26,H,2,100,240.5,257.71,65.08,-1.19,4.12
U926,C,26,H,2,105,240.55,257.76,65.25,-2.03,3.36
U926,C,26,H,2,110,240.6,257.81,56.15,2.91,6.31
U926,C,26,H,2,115,240.65,257.86,55.18,3.95,6.03
U926,C,26,H,2,120,240.7,257.91,55.59,4.65,6.44
U926,C,26,H,2,125,240.75,257.96,57.51,3.06,7.45
U926,C,26,H,2,130,240.8,258.01,51.86,5.35,5.06
U926,C,26,H,2,135,240.85,258.06,62.97,-0.01,5.85
U926,C,26,H,2,140,240.9,258.11,69.07,-2.13,4.81
U926,C,26,H,2,145,240.95,258.16,71.16,-3.01,4.37
U926,C,26,H,2,150,241,258.21,68.02,-3.27,4.98
U926,C,26,H,3,5,241.05,258.26,62.73,-1.91,5.19
U926,C,26,H,3,10,241.1,258.31,60.64,-1.12,5.82
U926,C,26,H,3,15,241.15,258.36,62.96,-1.44,5.82
U926,C,26,H,3,20,241.2,258.41,68.82,-2.61,5.57
U926,C,26,H,3,25,241.25,258.46,70.15,-2.91,5.09
U926,C,26,H,3,30,241.3,258.51,68.49,-2.53,5.39
U926,C,26,H,3,35,241.35,258.56,68.37,-2.42,5.19
U926,C,26,H,3,40,241.4,258.61,68.68,-2.52,5.39
U926,C,26,H,3,45,241.45,258.66,65.75,-2.05,4.74
U926,C,26,H,3,50,241.5,258.71,56.46,2.08,5.34
U926,C,26,H,3,55,241.55,258.76,59.01,1.35,6.03
U926,C,26,H,3,60,241.6,258.81,68.12,-2.45,4.4
U926,C,26,H,3,65,241.65,258.86,69.4,-2.81,4.74
U926,C,26,H,3,70,241.7,258.91,70.87,-3.14,2.87
U926,C,26,H,3,75,241.75,258.96,70.56,-3.36,3.08
U926,C,26,H,3,80,241.8,259.01,66.56,-2.87,5.13
U926,C,26,H,3,85,241.85,259.06,64.88,-2.4,4.87
U926,C,26,H,3,90,241.9,259.11,59.99,-1.45,4.99
U926,C,26,H,3,95,241.95,259.16,57.4,-0.72,4.86
U926,C,26,H,3,100,242,259.21,61.48,-1.56,6.67
U926,C,26,H,3,105,242.05,259.26,68.14,-3.6,2.08
U926,C,26,H,3,110,242.1,259.31,67.62,-3.23,3.64
U926,C,26,H,3,115,242.15,259.36,68.69,-3.23,3.01
U926,C,26,H,3,120,242.2,259.41,68.84,-3.14,3.24
U926,C,26,H,3,125,242.25,259.46,69.39,-3.07,2.6
U926,C,26,H,3,130,242.3,259.51,68.6,-2.92,2.54
U926,C,26,H,3,135,242.35,259.56,66.55,-2.31,3.28
U926,C,26,H,3,140,242.4,259.61,61.23,-0.41,3.99
U926,C,26,H,3,145,242.45,259.66,52.31,4.3,4.18
U926,C,26,H,4,5,242.55,259.76,66.38,-2.57,5.05
U926,C,26,H,4,10,242.6,259.81,68.36,-3.03,4.36
U926,C,26,H,4,15,242.65,259.86,70.78,-3.15,1.99
U926,C,26,H,4,20,242.7,259.91,70.15,-2.86,2.52
U926,C,26,H,4,25,242.75,259.96,72.31,-3.04,2.49
U926,C,26,H,4,30,242.8,260.01,71.68,-2.99,2.64
U926,C,26,H,4,35,242.85,260.06,70.88,-3.09,2.47
U926,C,26,H,4,40,242.9,260.11,67.31,-2.57,3.97
U926,C,26,H,4,45,242.95,260.16,59.49,0.09,5.5
U926,C,26,H,4,50,243,260.21,51.81,2.77,2.99
U926,C,26,H,4,55,243.05,260.26,55.89,1.78,4.48
U926,C,26,H,4,60,243.1,260.31,69.04,-2.97,3.3
U926,C,26,H,4,65,243.15,260.36,70.62,-3.11,1.94
U926,C,26,H,4,70,243.2,260.41,69.64,-3.5,2.53
U926,C,26,H,4,75,243.25,260.46,65.79,-3.02,3.08
U926,C,26,H,4,80,243.3,260.51,63.43,-2.24,4.55
U926,C,26,H,4,85,243.35,260.56,63.13,-2.42,4.6
U926,C,26,H,4,90,243.4,260.61,64,-3.15,3.41
U926,C,26,H,4,95,243.45,260.66,59.86,-1.81,3.98
U926,C,26,H,4,100,243.5,260.71,55.92,1.14,4.72
U926,C,26,H,4,105,243.55,260.76,52.76,3.07,3.56
U926,C,26,H,4,110,243.6,260.81,67.66,-3.46,0.73
U926,C,26,H,4,115,243.65,260.86,73.41,-3.36,1.97
U926,C,26,H,4,120,243.7,260.91,72.38,-3.36,2.1
U926,C,26,H,4,125,243.75,260.96,67.1,-3.36,2.13
U926,C,26,H,4,130,243.8,261.01,54.12,3.96,5.2
U926,C,26,H,4,135,243.85,261.06,64.12,-2.16,3.2
U926,C,26,H,4,140,243.9,261.11,66.66,-3.7,2.38
U926,C,26,H,4,145,243.95,261.16,67.21,-3.14,3.81
U926,C,26,H,4,150,244,261.21,66.86,-2.99,3.25
U926,C,26,H,5,5,244.05,261.26,69.52,-3.63,1.35
U926,C,26,H,5,10,244.1,261.31,70.63,-3.63,1.57
U926,C,26,H,5,15,244.15,261.36,73.14,-3.45,1.93
U926,C,26,H,5,20,244.2,261.41,72.35,-3.88,2.1
U926,C,26,H,5,25,244.25,261.46,70.82,-3.65,1.6
U926,C,26,H,5,30,244.3,261.51,70.04,-3.98,2.17
U926,C,26,H,5,35,244.35,261.56,62.98,-2.24,3.87
U926,C,26,H,5,40,244.4,261.61,51.42,3.47,3.28
U926,C,26,H,5,45,244.45,261.66,52.71,2.65,3.67
U926,C,26,H,5,50,244.5,261.71,61.44,-1.42,2.84
U926,C,26,H,5,55,244.55,261.76,70.06,-3.81,1.78
U926,C,26,H,5,60,244.6,261.81,71.97,-3.73,2.12
U926,C,26,H,5,65,244.65,261.86,71.15,-2.99,2.52
U926,C,26,H,5,70,244.7,261.91,72.29,-3.59,2
U926,C,26,H,5,75,244.75,261.96,71.71,-3.77,2.15
U926,C,26,H,5,80,244.8,262.01,72.11,-3.55,2.32
U926,C,26,H,5,85,244.85,262.06,72.59,-3.4,2.44
U926,C,26,H,5,90,244.9,262.11,72.71,-3.36,2.36
U926,C,26,H,5,95,244.95,262.16,64.33,-3.06,0.71
U926,C,26,H,5,100,245,262.21,59.95,-1.15,0.73
U926,C,26,H,5,105,245.05,262.26,52.99,2.96,2.92
U926,C,26,H,5,110,245.1,262.31,53.66,1.67,2.68
U926,C,26,H,5,115,245.15,262.36,68.29,-3.16,1.31
U926,C,26,H,5,120,245.2,262.41,72.07,-2.9,2.09
U926,C,26,H,5,125,245.25,262.46,72.26,-2.89,1.76
U926,C,26,H,5,130,245.3,262.51,71.24,-3.15,2.38
U926,C,26,H,5,135,245.35,262.56,71.47,-3.37,1.57
U926,C,26,H,5,140,245.4,262.61,65.45,-3.17,1.73
U926,C,26,H,5,145,245.45,262.66,68.56,-3.91,1.63
U926,C,26,H,5,150,245.5,262.71,68.59,-3.93,1.54
U926,C,26,H,6,5,245.55,262.76,69.19,-4.07,1.83
U926,C,26,H,6,10,245.6,262.81,67.25,-3.92,2.08
U926,C,26,H,6,15,245.65,262.86,66.14,-3.6,1.64
U926,C,26,H,6,20,245.7,262.91,63.3,-2.93,0.77
U926,C,26,H,6,25,245.75,262.96,55.33,-1.21,-1.88
U926,C,26,H,6,30,245.8,263.01,66.18,-3.84,1.12
U926,C,26,H,6,35,245.85,263.06,70.66,-3.44,1.66
U926,C,26,H,6,40,245.9,263.11,71.91,-3.32,1.87
U926,C,26,H,6,45,245.95,263.16,68.53,-3.04,2.22
U926,C,26,H,6,50,246,263.21,71,-3.75,2.02
U926,C,26,H,6,55,246.05,263.26,67.83,-3.7,1.41
U926,C,26,H,6,60,246.1,263.31,66.64,-4.01,1.14
U926,C,26,H,6,65,246.15,263.36,58.75,-2.06,0.58
U926,C,26,H,6,70,246.2,263.41,60.34,-3.15,0
U926,C,26,H,6,75,246.25,263.46,62.85,-3.53,0.58
U926,C,26,H,6,80,246.3,263.51,65.81,-3.91,1.21
U926,C,26,H,6,85,246.35,263.56,68.25,-4.07,1.57
U926,C,26,H,6,90,246.4,263.61,68.69,-3.48,1.79
U926,C,26,H,6,95,246.45,263.66,70.43,-3.91,1.69
U926,C,26,H,6,100,246.5,263.71,67.57,-3.92,2.53
U926,C,26,H,6,105,246.55,263.76,68.91,-3.84,2.54
U926,C,26,H,6,110,246.6,263.81,69.14,-3.71,2.7
U926,C,26,H,6,115,246.65,263.86,68.87,-4,2.7
U926,C,26,H,6,120,246.7,263.91,66.93,-3.77,2.2
U926,C,26,H,6,125,246.75,263.96,61.78,-2.91,2.46
U926,C,26,H,6,130,246.8,264.01,55.41,-1.23,1.87
U926,C,27,X,1,5,247.55,264.06,57.99,-1.17,0.41
U926,C,27,X,1,10,247.6,264.11,68.91,-2.79,1.44
U926,C,27,X,1,15,247.65,264.16,74.73,-3.07,2.07
U926,C,27,X,1,20,247.7,264.21,61.79,-2.04,1.36
U926,C,27,X,1,25,247.75,264.26,73.77,-3.3,1.47
U926,C,27,X,1,30,247.8,264.31,65.6,-2.9,0.89
U926,C,27,X,1,35,247.85,264.36,69.02,-3.5,0.7
U926,C,27,X,1,40,247.9,264.41,66.99,-2.85,-0.05
U926,C,27,X,1,45,247.95,264.46,64.57,-3.79,-0.16
U926,C,27,X,1,50,248,264.51,65.08,-4.1,0.34
U926,C,27,X,1,55,248.05,264.56,59.71,-3.57,-0.64
U926,C,27,X,1,60,248.1,264.61,57.77,-3.66,-2.12
U926,C,27,X,1,65,248.15,264.66,57.39,-3.47,-1.7
U926,C,27,X,1,70,248.2,264.71,59.08,-3.5,-0.96
U926,C,27,X,1,75,248.25,264.76,62.94,-3.55,0.61
U926,C,27,X,1,80,248.3,264.81,68.89,-3.83,1.43
U926,C,27,X,1,85,248.35,264.86,69.42,-3.52,1.65
U926,C,27,X,1,90,248.4,264.91,71.91,-3.76,1.9
U926,C,27,X,1,95,248.45,264.96,65.21,-3.13,1.04
U926,C,27,X,1,100,248.5,265.01,68.35,-3.68,1.18
U926,C,27,X,1,105,248.55,265.06,65.65,-3.5,0.69
U926,C,27,X,1,110,248.6,265.11,65.74,-3.51,0.75
U926,C,27,X,1,115,248.65,265.16,66.02,-3.73,0.55
U926,C,27,X,1,120,248.7,265.21,60.82,-3.84,-1.15
U926,C,27,X,1,125,248.75,265.26,63.02,-3.46,0.01
U926,C,27,X,1,130,248.8,265.31,62.76,-3.18,0.44
U926,C,27,X,1,135,248.85,265.36,64.6,-3.83,0.52
U926,C,27,X,1,140,248.9,265.41,64.27,-4.03,0.72
U926,C,27,X,1,145,248.95,265.46,64.13,-4.09,0.62
U926,C,27,X,1,150,249,265.51,64.07,-3.81,0.65
U926,C,27,X,2,5,249.05,265.56,66.75,-3.85,0.65
U926,C,27,X,2,10,249.1,265.61,65.75,-3.73,0.19
U926,C,27,X,2,15,249.15,265.66,65.91,-3.74,1.1
U926,C,27,X,2,20,249.2,265.71,65.77,-3.66,0.68
U926,C,27,X,2,25,249.25,265.76,65.94,-3.33,-0.26
U926,C,27,X,2,30,249.3,265.81,65.01,-3.38,0.01
U926,C,27,X,2,35,249.35,265.86,65.96,-3.51,0.29
U926,C,27,X,2,40,249.4,265.91,63.93,-4.11,0.42
U926,C,27,X,2,45,249.45,265.96,65.29,-3.71,0.54
U926,C,27,X,2,50,249.5,266.01,63.46,-3.47,0.29
U926,C,27,X,2,55,249.55,266.06,63.08,-3.54,-0.01
U926,C,27,X,2,60,249.6,266.11,63.31,-3.26,0.11
U926,C,27,X,2,65,249.65,266.16,62.89,-2.9,0.91
U926,C,27,X,2,70,249.7,266.21,60.43,-2.96,-0.01
U926,C,27,X,2,75,249.75,266.26,63.46,-2.86,0.89
U926,C,27,X,2,80,249.8,266.31,66.1,-2.89,1.25
U926,C,27,X,2,85,249.85,266.36,65.53,-2.81,1.24
U926,C,27,X,2,90,249.9,266.41,65.29,-3.48,0.95
U926,C,27,X,2,95,249.95,266.46,64.29,-3.33,0.56
U926,C,27,X,2,100,250,266.51,63.63,-3.46,-0.09
U926,C,27,X,2,105,250.05,266.56,59.59,-3.15,-1.59
U926,C,27,X,2,110,250.1,266.61,65.19,-3.48,0.63
U926,C,27,X,2,115,250.15,266.66,66.64,-3.34,0.73
U926,C,27,X,2,120,250.2,266.71,66.6,-3.15,1.62
U926,C,27,X,2,125,250.25,266.76,63.63,-2.52,0.57
U926,C,27,X,2,130,250.3,266.81,65.02,-2.51,1.3
U926,C,27,X,2,135,250.35,266.86,62.69,-1.9,1.28
U926,C,27,X,2,140,250.4,266.91,70.53,-3.03,1.94
U926,C,27,X,2,145,250.45,266.96,73.89,-3.17,1.86
U926,C,27,X,2,150,250.5,267.01,73.24,-3.14,1.78
U926,C,27,X,3,5,250.55,267.06,68.6,-3.66,1.03
U926,C,27,X,3,10,250.6,267.11,60.27,-2.74,-0.08
U926,C,27,X,3,15,250.65,267.16,60.63,-2.92,0.3
U926,C,27,X,3,20,250.7,267.21,57.39,-2.16,-0.15
U926,C,27,X,3,25,250.75,267.26,57.53,-2.11,-0.19
U926,C,27,X,3,30,250.8,267.31,60.92,-2.66,0.38
U926,C,27,X,3,35,250.85,267.36,66.02,-3.54,1.29
U926,C,27,X,3,40,250.9,267.41,66.84,-3.52,1.26
U926,C,27,X,3,45,250.95,267.46,67.76,-3.61,1.08
U926,C,27,X,3,50,251,267.51,66.32,-3.17,1.6
U926,C,27,X,3,55,251.05,267.56,58.88,-2.13,-0.27
U926,C,27,X,3,60,251.1,267.61,72.31,-3.49,1.72
U926,C,27,X,3,65,251.15,267.66,69.5,-3.44,1.55
U926,C,27,X,3,70,251.2,267.71,65.15,-3.41,0.79
U926,C,27,X,3,75,251.25,267.76,65.7,-4.08,1.13
U926,C,27,X,3,80,251.3,267.81,57.53,-2.18,0.83
U926,C,27,X,3,85,251.35,267.86,52.35,0.09,0.68
U926,C,27,X,3,90,251.4,267.91,60.54,-1.88,1.72
U926,C,27,X,3,95,251.45,267.96,66.99,-3.18,2
U926,C,27,X,3,100,251.5,268.01,67.65,-3.32,2.2
U926,C,27,X,3,105,251.55,268.06,64.51,-3.1,1.74
