U926S_MS_Site,U926S_MS_Hole,U926S_MS_Core,U926S_MS_Type,U926S_MS_Section,U926S_MS_Interval,U926S_MS_CSF,U926S_MS_CCSF,U926S_MS_MS
926,B,27,H,3,70,248.195,272.205,8
926,B,27,H,3,72,248.225,272.235,9
926,B,27,H,3,76,248.255,272.265,7
926,B,27,H,3,78,248.285,272.295,6
926,B,27,H,3,82,248.315,272.325,8
926,B,27,H,3,84,248.345,272.355,9
926,B,27,H,3,88,248.375,272.385,7
926,B,27,H,3,90,248.405,272.415,5
926,B,27,H,3,94,248.435,272.445,6
926,B,27,H,3,96,248.465,272.475,7
926,B,27,H,3,100,248.495,272.505,7
926,B,27,H,3,102,248.525,272.535,6
926,B,27,H,3,106,248.555,272.565,5
926,B,27,H,3,108,248.585,272.595,7
926,B,27,H,3,112,248.615,272.625,7
926,B,27,H,3,114,248.645,272.655,7
926,B,27,H,3,118,248.675,272.685,8
926,B,27,H,3,120,248.705,272.715,9
926,B,27,H,3,124,248.735,272.745,10
926,B,27,H,3,127,248.77,272.78,9
926,B,27,H,3,130,248.795,272.805,11
926,B,27,H,3,132,248.825,272.835,11
926,B,27,H,3,136,248.855,272.865,12
926,B,27,H,3,138,248.885,272.895,14
926,B,27,H,3,142,248.915,272.925,15
926,B,27,H,3,144,248.945,272.955,11
926,B,27,H,3,148,248.975,272.985,9
926,B,27,H,4,4,249.035,273.045,7
926,B,27,H,4,6,249.065,273.075,5
926,B,27,H,4,10,249.095,273.105,7
926,B,27,H,4,12,249.125,273.135,7
926,B,27,H,4,16,249.155,273.165,6
926,B,27,H,4,18,249.185,273.195,7
926,B,27,H,4,22,249.215,273.225,7
926,B,27,H,4,24,249.245,273.255,6
926,B,27,H,4,28,249.275,273.285,10
926,B,27,H,4,30,249.305,273.315,9
926,B,27,H,4,34,249.335,273.345,12
926,B,27,H,4,36,249.365,273.375,10
926,B,27,H,4,40,249.395,273.405,6
926,B,27,H,4,42,249.425,273.435,7
926,B,27,H,4,46,249.455,273.465,9
926,B,27,H,4,48,249.485,273.495,9
926,B,27,H,4,52,249.515,273.525,9
926,B,27,H,4,54,249.545,273.555,10
926,B,27,H,4,58,249.575,273.585,9
926,B,27,H,4,60,249.605,273.615,12
926,B,27,H,4,64,249.635,273.645,12
926,B,27,H,4,66,249.665,273.675,14
926,B,27,H,4,70,249.695,273.705,15
926,B,27,H,4,72,249.725,273.735,14
926,B,27,H,4,76,249.755,273.765,11
926,B,27,H,4,78,249.785,273.795,9
926,B,27,H,4,82,249.815,273.825,5
926,B,27,H,4,84,249.845,273.855,5
926,B,27,H,4,88,249.875,273.885,8
926,B,27,H,4,90,249.905,273.915,8
926,B,27,H,4,94,249.935,273.945,5
926,B,27,H,4,96,249.965,273.975,4
926,B,27,H,4,100,249.995,274.005,6
926,B,27,H,4,102,250.025,274.035,10
926,B,27,H,4,106,250.055,274.065,13
926,B,27,H,4,108,250.085,274.095,14
926,B,27,H,4,112,250.115,274.125,15
926,B,27,H,4,114,250.145,274.155,11
926,B,27,H,4,118,250.176,274.186,12
926,B,27,H,4,120,250.205,274.215,10
926,B,27,H,4,124,250.235,274.245,7
926,B,27,H,4,127,250.271,274.281,7
926,B,27,H,4,130,250.295,274.305,5
926,B,27,H,4,132,250.325,274.335,8
926,B,27,H,4,136,250.355,274.365,6
926,B,27,H,4,138,250.385,274.395,4
926,B,27,H,4,142,250.415,274.425,8
926,B,27,H,4,144,250.445,274.455,8
926,B,27,H,4,148,250.475,274.485,9
926,B,27,H,5,4,250.535,274.545,7
926,B,27,H,5,6,250.565,274.575,7
926,B,27,H,5,10,250.595,274.605,7
926,B,27,H,5,12,250.625,274.635,12
926,B,27,H,5,16,250.655,274.665,11
926,B,27,H,5,18,250.685,274.695,14
926,B,27,H,5,22,250.715,274.725,9
926,B,27,H,5,24,250.745,274.755,10
926,B,27,H,5,28,250.775,274.785,12
926,B,27,H,5,30,250.805,274.815,10
926,B,27,H,5,34,250.835,274.845,14
926,B,27,H,5,36,250.865,274.875,14
926,B,27,H,5,40,250.895,274.905,13
926,B,27,H,5,42,250.925,274.935,14
926,B,27,H,5,46,250.955,274.965,14
926,B,27,H,5,48,250.985,274.995,13
926,B,27,H,5,52,251.015,275.025,13
926,B,27,H,5,54,251.045,275.055,15
926,B,27,H,5,58,251.075,275.085,11
926,B,27,H,5,60,251.105,275.115,13
926,B,27,H,5,64,251.135,275.145,12
926,B,27,H,5,66,251.165,275.175,10
926,B,27,H,5,70,251.195,275.205,7
926,B,27,H,5,72,251.225,275.235,8
926,B,27,H,5,76,251.255,275.265,7
926,B,27,H,5,78,251.285,275.295,12
926,B,27,H,5,82,251.315,275.325,10
926,B,27,H,5,84,251.345,275.355,11
926,B,27,H,5,88,251.375,275.385,9
926,B,27,H,5,90,251.405,275.415,5
926,B,27,H,5,94,251.435,275.445,5
926,B,27,H,5,96,251.465,275.475,5
926,B,27,H,5,100,251.495,275.505,3
926,B,27,H,5,102,251.525,275.535,7
926,B,27,H,5,106,251.555,275.565,10
926,B,27,H,5,108,251.585,275.595,13
926,B,27,H,5,112,251.615,275.625,18
926,A,28,H,1,100,251.995,275.635,13
926,A,28,H,1,103,252.026,275.666,15
926,A,28,H,1,106,252.055,275.695,16
926,A,28,H,1,108,252.085,275.725,15
926,A,28,H,1,112,252.117,275.757,12
926,A,28,H,1,114,252.145,275.785,9
926,A,28,H,1,118,252.175,275.815,6
926,A,28,H,1,120,252.205,275.845,7
926,A,28,H,1,124,252.236,275.876,7
926,A,28,H,1,127,252.27,275.91,5
926,A,28,H,1,130,252.295,275.935,8
926,A,28,H,1,132,252.325,275.965,6
926,A,28,H,1,136,252.355,275.995,9
926,A,28,H,1,138,252.385,276.025,8
926,A,28,H,1,142,252.415,276.055,9
926,A,28,H,1,144,252.445,276.085,5
926,A,28,H,1,148,252.475,276.115,7
926,A,28,H,2,4,252.537,276.177,5
926,A,28,H,2,6,252.565,276.205,6
926,A,28,H,2,10,252.597,276.237,5
926,A,28,H,2,12,252.625,276.265,4
926,A,28,H,2,16,252.656,276.296,3
926,A,28,H,2,18,252.685,276.325,7
926,A,28,H,2,22,252.715,276.355,5
926,A,28,H,2,24,252.745,276.385,8
926,A,28,H,2,28,252.776,276.416,6
926,A,28,H,2,31,252.806,276.446,8
926,A,28,H,2,34,252.835,276.475,10
926,A,28,H,2,36,252.865,276.505,10
926,A,28,H,2,40,252.895,276.535,10
926,A,28,H,2,43,252.926,276.566,8
926,A,28,H,2,46,252.957,276.597,8
926,A,28,H,2,48,252.985,276.625,6
926,A,28,H,2,52,253.015,276.655,9
926,A,28,H,2,54,253.045,276.685,9
926,A,28,H,2,58,253.075,276.715,8
926,A,28,H,2,60,253.105,276.745,7
926,A,28,H,2,64,253.137,276.777,7
926,A,28,H,2,66,253.165,276.805,7
926,A,28,H,2,70,253.195,276.835,4
926,A,28,H,2,73,253.226,276.866,8
926,A,28,H,2,76,253.255,276.895,4
926,A,28,H,2,78,253.285,276.925,6
926,A,28,H,2,82,253.315,276.955,7
926,A,28,H,2,84,253.345,276.985,7
926,A,28,H,2,88,253.376,277.016,11
926,A,28,H,2,90,253.405,277.045,10
926,A,28,H,2,94,253.437,277.077,10
926,A,28,H,2,96,253.465,277.105,10
926,A,28,H,2,100,253.495,277.135,12
926,A,28,H,2,102,253.525,277.165,12
926,A,28,H,2,106,253.556,277.196,8
926,A,28,H,2,108,253.585,277.225,12
926,A,28,H,2,112,253.615,277.255,12
926,A,28,H,2,114,253.645,277.285,10
926,A,28,H,2,118,253.675,277.315,6
926,A,28,H,2,120,253.705,277.345,6
926,A,28,H,2,124,253.736,277.376,4
926,A,28,H,2,127,253.77,277.41,5
926,A,28,H,2,130,253.795,277.435,3
926,A,28,H,2,133,253.826,277.466,4
926,A,28,H,2,136,253.855,277.495,5
926,A,28,H,2,138,253.885,277.525,6
926,A,28,H,2,142,253.916,277.556,5
926,A,28,H,2,144,253.945,277.585,6
926,A,28,H,2,148,253.977,277.617,8
926,A,28,H,3,4,254.036,277.676,10
926,A,28,H,3,6,254.065,277.705,14
926,A,28,H,3,10,254.095,277.735,12
926,A,28,H,3,12,254.125,277.765,9
926,A,28,H,3,16,254.155,277.795,9
926,A,28,H,3,18,254.185,277.825,10
926,A,28,H,3,22,254.216,277.856,10
926,A,28,H,3,25,254.246,277.886,11
926,A,28,H,3,28,254.275,277.915,10
926,A,28,H,3,30,254.305,277.945,10
926,A,28,H,3,34,254.335,277.975,10
926,A,28,H,3,36,254.365,278.005,9
926,A,28,H,3,40,254.395,278.035,6
926,A,28,H,3,42,254.425,278.065,6
926,A,28,H,3,46,254.455,278.095,8
926,A,28,H,3,49,254.486,278.126,9
926,A,28,H,3,52,254.517,278.157,9
926,A,28,H,3,54,254.545,278.185,7
926,A,28,H,3,58,254.577,278.217,6
926,A,28,H,3,60,254.605,278.245,7
926,A,28,H,3,64,254.635,278.275,7
926,A,28,H,3,66,254.665,278.305,11
926,A,28,H,3,70,254.695,278.335,11
926,A,28,H,3,73,254.726,278.366,6
926,A,28,H,3,76,254.756,278.396,10
926,A,28,H,3,79,254.786,278.426,9
926,A,28,H,3,82,254.815,278.455,6
926,A,28,H,3,84,254.845,278.485,7
926,A,28,H,3,88,254.875,278.515,9
926,A,28,H,3,90,254.905,278.545,10
926,A,28,H,3,94,254.935,278.575,9
926,A,28,H,3,96,254.965,278.605,9
926,A,28,H,3,100,254.995,278.635,8
926,A,28,H,3,102,255.025,278.665,10
926,A,28,H,3,106,255.055,278.695,11
926,A,28,H,3,109,255.086,278.726,10
926,A,28,H,3,112,255.115,278.755,8
926,A,28,H,3,114,255.145,278.785,10
926,A,28,H,3,118,255.175,278.815,13
926,A,28,H,3,121,255.206,278.846,11
926,A,28,H,3,124,255.235,278.875,9
926,A,28,H,3,127,255.27,278.91,7
926,A,28,H,3,130,255.295,278.935,4
926,A,28,H,3,133,255.327,278.967,3
926,A,28,H,3,136,255.355,278.995,2
926,A,28,H,3,138,255.385,279.025,7
926,A,28,H,3,142,255.417,279.057,4
926,A,28,H,3,144,255.445,279.085,6
926,A,28,H,3,148,255.475,279.115,3
926,A,28,H,4,5,255.546,279.186,5.4
926,A,28,H,4,12,255.625,279.265,6.2
926,A,28,H,4,21,255.707,279.347,5.4
926,A,28,H,4,29,255.786,279.426,6.9
926,A,28,H,4,36,255.865,279.505,9.7
926,A,28,H,4,44,255.945,279.585,11.4
926,A,28,H,4,53,256.026,279.666,10.3
926,A,28,H,4,60,256.105,279.745,9.4
926,A,28,H,4,68,256.185,279.825,9.6
926,A,28,H,4,77,256.267,279.907,9.2
926,A,28,H,4,84,256.345,279.985,10
926,A,28,H,4,92,256.425,280.065,9.8
926,A,28,H,4,100,256.505,280.145,9.6
926,A,28,H,4,109,256.586,280.226,10.5
926,A,28,H,4,117,256.67,280.31,13.7
926,A,28,H,4,125,256.747,280.387,12.5
926,A,28,H,4,132,256.825,280.465,10.3
926,A,28,H,4,140,256.905,280.545,9.2
926,A,28,H,4,148,256.985,280.625,7
926,A,28,H,5,4,257.045,280.685,13.4
926,A,28,H,5,12,257.125,280.765,11.5
926,A,28,H,5,21,257.207,280.847,7.7
926,A,28,H,5,29,257.286,280.926,14.8
926,A,28,H,5,37,257.366,281.006,12.9
926,A,28,H,5,44,257.445,281.085,6.1
926,A,28,H,5,52,257.525,281.165,9.3
926,A,28,H,5,60,257.605,281.245,9.7
926,A,28,H,5,68,257.685,281.325,12.4
926,A,28,H,5,76,257.765,281.405,14.3
926,A,28,H,5,84,257.845,281.485,9.7
926,A,28,H,5,92,257.925,281.565,6.6
926,A,28,H,5,100,258.005,281.645,8.3
926,A,28,H,5,109,258.086,281.726,15.5
926,A,28,H,5,117,258.17,281.81,12.2
926,A,28,H,5,125,258.246,281.886,11.2
926,A,28,H,5,132,258.325,281.965,13.1
926,A,28,H,5,140,258.405,282.045,12.3
926,A,28,H,5,148,258.485,282.125,6.6
926,A,28,H,6,5,258.547,282.187,4.1
926,A,28,H,6,12,258.625,282.265,5.8
926,A,28,H,6,21,258.707,282.347,12.8
926,A,28,H,6,29,258.786,282.426,17.2
926,A,28,H,6,37,258.866,282.506,12.3
926,A,28,H,6,44,258.945,282.585,8.8
926,A,28,H,6,53,259.027,282.667,9.5
926,A,28,H,6,60,259.105,282.745,11.4
926,A,28,H,6,68,259.185,282.825,9
926,A,28,H,6,76,259.265,282.905,6
926,A,28,H,6,84,259.345,282.985,7.3
926,A,28,H,6,93,259.427,283.067,9.2
926,A,28,H,6,100,259.505,283.145,10.1
926,A,28,H,6,108,259.585,283.225,11.2
926,A,28,H,6,117,259.67,283.31,10.5
926,A,28,H,6,124,259.745,283.385,7.3
926,A,28,H,6,132,259.825,283.465,8.4
926,A,28,H,6,140,259.905,283.545,10.7
926,A,28,H,6,148,259.985,283.625,6.6
926,A,28,H,7,5,260.046,283.686,8.8
926,A,28,H,7,12,260.125,283.765,14.4
926,B,29,X,1,4,259.035,283.805,12
926,B,29,X,1,6,259.065,283.835,14
926,B,29,X,1,10,259.095,283.865,8
926,B,29,X,1,12,259.125,283.895,5
926,B,29,X,1,16,259.155,283.925,6
926,B,29,X,1,18,259.185,283.955,7
926,B,29,X,1,22,259.215,283.985,5
926,B,29,X,1,24,259.245,284.015,4
926,B,29,X,1,28,259.275,284.045,7
926,B,29,X,1,30,259.305,284.075,6
926,B,29,X,1,34,259.335,284.105,8
926,B,29,X,1,36,259.365,284.135,5
926,B,29,X,1,40,259.395,284.165,9
926,B,29,X,1,42,259.425,284.195,7
926,B,29,X,1,46,259.455,284.225,6
926,B,29,X,1,48,259.485,284.255,9
926,B,29,X,1,52,259.515,284.285,8
926,B,29,X,1,54,259.545,284.315,9
926,B,29,X,1,58,259.575,284.345,8
926,B,29,X,1,60,259.605,284.375,12
926,B,29,X,1,64,259.635,284.405,10
926,B,29,X,1,66,259.665,284.435,13
926,B,29,X,1,70,259.695,284.465,12
926,B,29,X,1,72,259.725,284.495,13
926,B,29,X,1,76,259.755,284.525,9
926,B,29,X,1,78,259.785,284.555,10
926,B,29,X,1,82,259.815,284.585,6
926,B,29,X,1,84,259.845,284.615,6
926,B,29,X,1,88,259.875,284.645,9
926,B,29,X,1,90,259.905,284.675,9
926,B,29,X,1,94,259.935,284.705,11
926,B,29,X,1,96,259.965,284.735,9
926,B,29,X,1,100,259.995,284.765,11
926,B,29,X,1,102,260.025,284.795,8
926,B,29,X,1,106,260.055,284.825,7
926,B,29,X,1,108,260.085,284.855,10
926,B,29,X,1,112,260.115,284.885,11
926,B,29,X,1,114,260.145,284.915,11
926,B,29,X,1,118,260.175,284.945,11
926,B,29,X,1,120,260.205,284.975,15
926,B,29,X,1,124,260.235,285.005,12
926,B,29,X,1,126,260.265,285.035,10
926,B,29,X,1,130,260.295,285.065,9
926,B,29,X,1,132,260.325,285.095,8
926,B,29,X,1,136,260.355,285.125,5
926,B,29,X,1,138,260.385,285.155,8
926,B,29,X,1,142,260.415,285.185,9
926,B,29,X,1,144,260.445,285.215,7
926,B,29,X,1,148,260.475,285.245,6
926,B,29,X,2,4,260.539,285.309,7
926,B,29,X,2,6,260.565,285.335,7
926,B,29,X,2,10,260.595,285.365,7
926,B,29,X,2,12,260.625,285.395,3
926,B,29,X,2,16,260.655,285.425,6
926,B,29,X,2,18,260.685,285.455,6
926,B,29,X,2,22,260.715,285.485,10
926,B,29,X,2,24,260.745,285.515,2
926,B,29,X,2,28,260.775,285.545,5
926,B,29,X,2,30,260.805,285.575,4
926,B,29,X,2,34,260.835,285.605,7
926,B,29,X,2,36,260.865,285.635,5
926,B,29,X,2,40,260.895,285.665,6
926,B,29,X,2,42,260.925,285.695,9
926,B,29,X,2,46,260.955,285.725,7
926,B,29,X,2,48,260.985,285.755,7
926,B,29,X,2,52,261.015,285.785,9
926,B,29,X,2,54,261.045,285.815,5
926,B,29,X,2,58,261.075,285.845,9
926,B,29,X,2,60,261.105,285.875,7
926,B,29,X,2,64,261.135,285.905,7
926,B,29,X,2,66,261.165,285.935,9
926,B,29,X,2,70,261.195,285.965,4
926,B,29,X,2,72,261.225,285.995,5
926,B,29,X,2,76,261.255,286.025,5
926,B,29,X,2,78,261.285,286.055,2
926,B,29,X,2,82,261.315,286.085,2
926,B,29,X,2,84,261.345,286.115,3
926,B,29,X,2,88,261.375,286.145,6
926,B,29,X,2,90,261.405,286.175,5
926,B,29,X,2,94,261.435,286.205,5
926,B,29,X,2,96,261.465,286.235,5
926,B,29,X,2,100,261.495,286.265,1
926,B,29,X,2,102,261.525,286.295,2
926,B,29,X,2,106,261.555,286.325,5
926,B,29,X,2,108,261.585,286.355,6
926,B,29,X,2,112,261.615,286.385,10
926,B,29,X,2,114,261.645,286.415,10
926,B,29,X,2,118,261.675,286.445,12
926,B,29,X,2,120,261.705,286.475,8
926,B,29,X,2,124,261.735,286.505,8
926,B,29,X,2,126,261.765,286.535,2
926,B,29,X,2,130,261.795,286.565,3
926,B,29,X,2,132,261.825,286.595,4
926,B,29,X,2,136,261.855,286.625,1
926,B,29,X,2,138,261.885,286.655,4
926,B,29,X,2,142,261.915,286.685,5
926,B,29,X,2,144,261.945,286.715,2
926,B,29,X,2,148,261.975,286.745,6
926,B,29,X,3,4,262.035,286.805,1
926,B,29,X,3,6,262.065,286.835,3
926,B,29,X,3,10,262.095,286.865,1
926,B,29,X,3,12,262.125,286.895,2
926,B,29,X,3,16,262.155,286.925,1
926,B,29,X,3,18,262.185,286.955,7
926,B,29,X,3,22,262.215,286.985,8
926,B,29,X,3,24,262.245,287.015,12
926,B,29,X,3,28,262.275,287.045,9
926,B,29,X,3,30,262.305,287.075,12
926,B,29,X,3,34,262.335,287.105,8
926,B,29,X,3,36,262.365,287.135,11
926,B,29,X,3,40,262.395,287.165,9
926,B,29,X,3,42,262.425,287.195,6
926,B,29,X,3,46,262.455,287.225,7
926,B,29,X,3,48,262.485,287.255,5
926,B,29,X,3,52,262.515,287.285,4
926,B,29,X,3,54,262.545,287.315,5
926,B,29,X,3,58,262.575,287.345,5
926,B,29,X,3,60,262.605,287.375,4
926,B,29,X,3,64,262.635,287.405,6
926,B,29,X,3,66,262.665,287.435,4
926,B,29,X,3,70,262.695,287.465,8
926,B,29,X,3,72,262.725,287.495,4
926,B,29,X,3,76,262.755,287.525,7
926,B,29,X,3,78,262.785,287.555,5
926,B,29,X,3,82,262.815,287.585,4
926,B,29,X,3,84,262.845,287.615,5
926,B,29,X,3,88,262.875,287.645,5
926,B,29,X,3,90,262.905,287.675,4
926,B,29,X,3,94,262.935,287.705,3
926,B,29,X,3,96,262.965,287.735,5
926,B,29,X,3,100,262.995,287.765,2
926,B,29,X,3,102,263.025,287.795,2
926,B,29,X,3,106,263.055,287.825,5
926,B,29,X,3,108,263.085,287.855,5
926,B,29,X,3,112,263.115,287.885,6
926,B,29,X,3,114,263.145,287.915,6
926,B,29,X,3,118,263.175,287.945,7
926,B,29,X,3,120,263.205,287.975,6
926,B,29,X,3,124,263.235,288.005,7
926,B,29,X,3,126,263.265,288.035,8
926,B,29,X,3,130,263.295,288.065,12
926,B,29,X,3,132,263.325,288.095,10
926,B,29,X,3,136,263.355,288.125,9
926,B,29,X,3,138,263.385,288.155,4
926,B,29,X,3,142,263.415,288.185,7
926,B,29,X,3,144,263.445,288.215,4
926,B,29,X,3,148,263.478,288.248,4
926,B,29,X,4,4,263.535,288.305,8
926,B,29,X,4,6,263.565,288.335,6
926,B,29,X,4,10,263.595,288.365,9
926,B,29,X,4,12,263.625,288.395,10
926,B,29,X,4,16,263.655,288.425,11
926,B,29,X,4,18,263.685,288.455,11
926,B,29,X,4,22,263.715,288.485,14
926,B,29,X,4,24,263.745,288.515,13
926,B,29,X,4,28,263.775,288.545,14
926,B,29,X,4,30,263.805,288.575,10
926,B,29,X,4,34,263.835,288.605,8
926,B,29,X,4,36,263.865,288.635,9
926,B,29,X,4,40,263.895,288.665,7
926,B,29,X,4,42,263.925,288.695,7
926,B,29,X,4,46,263.955,288.725,10
926,B,29,X,4,48,263.985,288.755,8
926,B,29,X,4,52,264.015,288.785,9
926,B,29,X,4,54,264.045,288.815,8
926,B,29,X,4,58,264.075,288.845,12
926,B,29,X,4,60,264.105,288.875,12
926,B,29,X,4,64,264.135,288.905,14
926,B,29,X,4,66,264.165,288.935,18
926,B,29,X,4,70,264.195,288.965,14
926,B,29,X,4,72,264.225,288.995,16
926,B,29,X,4,76,264.255,289.025,14
926,B,29,X,4,78,264.285,289.055,13
926,B,29,X,4,82,264.315,289.085,9
926,B,29,X,4,84,264.345,289.115,12
926,B,29,X,4,88,264.375,289.145,11
926,B,29,X,4,90,264.405,289.175,8
926,B,29,X,4,94,264.435,289.205,8
926,B,29,X,4,96,264.465,289.235,6
926,B,29,X,4,100,264.495,289.265,8
926,B,29,X,4,102,264.525,289.295,10
926,B,29,X,4,106,264.555,289.325,13
926,B,29,X,4,108,264.585,289.355,18
926,B,29,X,4,112,264.615,289.385,17
926,B,29,X,4,114,264.645,289.415,15
926,B,29,X,4,118,264.675,289.445,13
926,B,29,X,4,120,264.705,289.475,11
926,B,29,X,4,124,264.735,289.505,6
926,B,29,X,4,126,264.765,289.535,7
926,B,29,X,4,130,264.795,289.565,9
926,B,29,X,4,132,264.825,289.595,8
926,B,29,X,4,136,264.855,289.625,8
926,B,29,X,4,138,264.885,289.655,6
926,B,29,X,4,142,264.915,289.685,5
926,B,29,X,4,144,264.945,289.715,7
926,B,29,X,4,148,264.975,289.745,8
926,B,29,X,5,4,265.035,289.805,11
926,B,29,X,5,6,265.065,289.835,9
926,B,29,X,5,10,265.095,289.865,12
926,B,29,X,5,12,265.125,289.895,10
926,B,29,X,5,16,265.155,289.925,9
926,B,29,X,5,18,265.185,289.955,10
926,B,29,X,5,22,265.215,289.985,9
926,B,29,X,5,24,265.245,290.015,10
926,B,29,X,5,28,265.275,290.045,8
926,B,29,X,5,30,265.305,290.075,6
926,B,29,X,5,34,265.335,290.105,9
926,B,29,X,5,36,265.365,290.135,6
926,B,29,X,5,40,265.395,290.165,9
926,B,29,X,5,42,265.425,290.195,7
926,B,29,X,5,46,265.455,290.225,10
926,B,29,X,5,48,265.485,290.255,7
926,B,29,X,5,52,265.515,290.285,12
926,B,29,X,5,54,265.545,290.315,9
926,B,29,X,5,58,265.575,290.345,10
926,B,29,X,5,60,265.605,290.375,10
926,B,29,X,5,64,265.635,290.405,15
926,B,29,X,5,66,265.665,290.435,14
926,A,29,H,5,12,266.625,290.455,13.9
926,A,29,H,5,20,266.705,290.535,9.1
926,A,29,H,5,29,266.786,290.616,6.9
926,A,29,H,5,37,266.867,290.697,8
926,A,29,H,5,44,266.945,290.775,10.3
926,A,29,H,5,53,267.026,290.856,12.4
926,A,29,H,5,60,267.105,290.935,14.2
926,A,29,H,5,69,267.186,291.016,8.7
926,A,29,H,5,77,267.266,291.096,6.3
926,A,29,H,5,84,267.345,291.175,5.5
926,A,29,H,5,92,267.425,291.255,6.3
926,A,29,H,5,100,267.505,291.335,7.7
926,A,29,H,5,108,267.585,291.415,14.8
926,A,29,H,5,117,267.67,291.5,11.9
926,A,29,H,5,124,267.745,291.575,7
926,A,29,H,5,133,267.826,291.656,5.2
926,A,29,H,5,140,267.905,291.735,5.4
926,A,29,H,6,4,268.045,291.875,7.9
926,A,29,H,6,12,268.125,291.955,8.7
926,A,29,H,6,20,268.205,292.035,8.3
926,A,29,H,6,29,268.287,292.117,6.6
926,A,29,H,6,36,268.365,292.195,6
926,A,29,H,6,45,268.446,292.276,4.6
926,A,29,H,6,53,268.527,292.357,4.2
926,A,29,H,6,60,268.605,292.435,4.6
926,A,29,H,6,68,268.685,292.515,6.9
926,A,29,H,6,76,268.765,292.595,8.9
926,A,29,H,6,84,268.845,292.675,8
926,A,29,H,6,92,268.925,292.755,8.6
926,A,29,H,6,100,269.005,292.835,10.9
926,A,29,H,6,108,269.085,292.915,13.3
926,A,29,H,6,117,269.17,293,14.3
926,A,29,H,6,124,269.245,293.075,11.7
926,A,29,H,6,132,269.325,293.155,7.3
926,A,29,H,6,140,269.405,293.235,7
926,A,29,H,6,148,269.485,293.315,6.1
926,A,29,H,7,5,269.546,293.376,8.1
926,A,29,H,7,12,269.625,293.455,8
926,A,29,H,7,20,269.705,293.535,8.1
926,A,29,H,7,29,269.786,293.616,10
926,A,29,H,7,37,269.867,293.697,7.2
926,A,29,H,7,44,269.945,293.775,6.6
926,A,29,H,7,52,270.025,293.855,6.9
926,A,29,H,7,60,270.105,293.935,7
926,A,29,H,7,69,270.187,294.017,8.3
926,B,30,X,1,4,268.635,294.425,13
926,B,30,X,1,6,268.665,294.455,9
926,B,30,X,1,10,268.695,294.485,8
926,B,30,X,1,12,268.725,294.515,6
926,B,30,X,1,16,268.755,294.545,7
926,B,30,X,1,18,268.785,294.575,8
926,B,30,X,1,22,268.815,294.605,6
926,B,30,X,1,24,268.845,294.635,7
926,B,30,X,1,28,268.875,294.665,9
926,B,30,X,1,30,268.905,294.695,5
926,B,30,X,1,34,268.935,294.725,9
926,B,30,X,1,36,268.965,294.755,7
926,B,30,X,1,40,268.995,294.785,8
926,B,30,X,1,42,269.025,294.815,5
926,B,30,X,1,46,269.055,294.845,5
926,B,30,X,1,48,269.085,294.875,8
926,B,30,X,1,52,269.115,294.905,4
926,B,30,X,1,54,269.145,294.935,5
926,B,30,X,1,58,269.175,294.965,5
926,B,30,X,1,60,269.205,294.995,7
926,B,30,X,1,64,269.235,295.025,7
926,B,30,X,1,66,269.265,295.055,6
926,B,30,X,1,70,269.295,295.085,9
926,B,30,X,1,72,269.325,295.115,6
926,B,30,X,1,76,269.355,295.145,8
926,B,30,X,1,78,269.385,295.175,8
926,B,30,X,1,82,269.415,295.205,11
926,B,30,X,1,84,269.445,295.235,10
926,B,30,X,1,88,269.475,295.265,12
926,B,30,X,1,90,269.505,295.295,9
926,B,30,X,1,94,269.535,295.325,11
926,C,30,X,1,46,273.755,295.345,12
926,C,30,X,1,48,273.785,295.375,11
926,C,30,X,1,52,273.815,295.405,8
926,C,30,X,1,54,273.845,295.435,5
926,C,30,X,1,58,273.875,295.465,5
926,C,30,X,1,60,273.905,295.495,4
926,C,30,X,1,64,273.935,295.525,7
926,C,30,X,1,66,273.965,295.555,5
926,C,30,X,1,70,273.995,295.585,5
926,C,30,X,1,72,274.025,295.615,9
926,C,30,X,1,76,274.055,295.645,8
926,C,30,X,1,78,274.085,295.675,6
926,C,30,X,1,82,274.115,295.705,9
926,C,30,X,1,84,274.145,295.735,8
926,C,30,X,1,88,274.175,295.765,7
926,C,30,X,1,90,274.205,295.795,10
926,C,30,X,1,94,274.235,295.825,9
926,C,30,X,1,96,274.265,295.855,10
926,C,30,X,1,100,274.295,295.885,5
926,C,30,X,1,102,274.325,295.915,7
926,C,30,X,1,106,274.355,295.945,7
926,C,30,X,1,108,274.385,295.975,5
926,C,30,X,1,112,274.415,296.005,7
926,C,30,X,1,114,274.445,296.035,6
926,C,30,X,1,118,274.475,296.065,8
926,C,30,X,1,120,274.505,296.095,5
926,C,30,X,1,124,274.535,296.125,5
926,C,30,X,1,126,274.565,296.155,7
926,C,30,X,1,130,274.595,296.185,4
926,C,30,X,1,132,274.625,296.215,8
926,C,30,X,1,136,274.655,296.245,5
926,C,30,X,1,138,274.685,296.275,8
926,C,30,X,1,142,274.715,296.305,5
926,C,30,X,1,144,274.745,296.335,5
926,C,30,X,1,148,274.775,296.365,5
926,C,30,X,2,4,274.837,296.427,0
926,C,30,X,2,6,274.865,296.455,1
926,C,30,X,2,10,274.895,296.485,2
926,C,30,X,2,12,274.925,296.515,0
926,C,30,X,2,16,274.955,296.545,4
926,C,30,X,2,18,274.985,296.575,2
926,C,30,X,2,22,275.015,296.605,1
